1000	280	12
1001	280	12
1000	281	12
1001	281	12
1147	305	12
1150	305	12
1149	305	12
1148	305	12
1148	306	12
1147	306	12
1150	306	12
1149	306	12
1147	307	12
1148	307	12
1149	307	12
1150	307	12
1148	308	12
1147	308	12
1149	308	12
1150	308	12
1206	98	13
1205	98	13
1204	99	13
1205	99	13
1206	99	13
1207	99	13
1205	100	13
1206	100	13
1204	100	13
1204	101	13
1205	101	13
1206	101	13
1204	102	13
1205	102	13
1206	102	13
1203	102	13
1204	103	13
1205	103	13
1174	221	13
1175	221	13
1175	222	13
1177	222	13
1174	222	13
1173	222	13
1176	222	13
1173	223	13
1174	223	13
1175	223	13
1176	223	13
1175	224	13
1173	224	13
1174	224	13
1176	224	13
1175	225	13
1174	225	13
1173	225	13
1176	225	13
1172	225	13
1175	226	13
1173	226	13
1172	226	13
1174	226	13
1175	227	13
1174	227	13
1173	227	13
1172	227	13
1171	228	13
1172	228	13
1175	228	13
1173	228	13
1174	228	13
1174	229	13
1173	229	13
1162	239	13
1161	239	13
1160	240	13
1163	240	13
1162	240	13
1161	240	13
1160	241	13
1161	241	13
1154	241	13
1163	241	13
1152	241	13
1153	241	13
1155	241	13
1162	241	13
1155	242	13
1161	242	13
1162	242	13
1152	242	13
1154	242	13
1153	242	13
1160	242	13
1161	243	13
1151	243	13
1153	243	13
1152	243	13
1162	243	13
1154	243	13
1151	244	13
1154	244	13
1152	244	13
1153	244	13
1151	245	13
1152	245	13
1153	245	13
1151	246	13
1152	246	13
1153	246	13
1151	247	13
1153	247	13
1150	247	13
1168	247	13
1167	247	13
1166	247	13
1152	247	13
1152	248	13
1166	248	13
1151	248	13
1150	248	13
1165	248	13
1167	248	13
1168	248	13
1167	249	13
1151	249	13
1166	249	13
1165	249	13
1152	249	13
1166	250	13
1165	250	13
1167	250	13
1166	251	13
1167	251	13
1172	251	13
1164	251	13
1165	251	13
1171	251	13
1170	252	13
1164	252	13
1165	252	13
1166	252	13
1172	252	13
1173	252	13
1174	252	13
1171	252	13
1173	253	13
1172	253	13
1171	253	13
1170	253	13
1174	253	13
1164	253	13
1165	253	13
1166	253	13
1165	254	13
1164	254	13
1163	254	13
1166	254	13
1172	254	13
1171	254	13
1170	254	13
1173	254	13
1164	255	13
1163	255	13
1173	255	13
1172	255	13
1171	255	13
1170	255	13
1169	255	13
1165	255	13
1170	256	13
1171	256	13
1172	256	13
1164	256	13
1165	256	13
1169	256	13
1171	257	13
1172	257	13
1261	278	13
1260	278	13
1258	279	13
1259	279	13
1261	279	13
1260	279	13
1260	280	13
1261	280	13
1259	280	13
1258	280	13
1259	281	13
1260	281	13
1261	281	13
1258	281	13
1260	282	13
1261	282	13
1262	282	13
1259	282	13
1259	283	13
1260	283	13
1261	283	13
1262	283	13
1260	284	13
1261	284	13
1262	284	13
1259	284	13
614	103	14
614	104	14
615	104	14
616	104	14
617	104	14
613	104	14
613	105	14
614	105	14
615	105	14
616	105	14
617	105	14
618	105	14
619	105	14
613	106	14
614	106	14
615	106	14
616	106	14
617	106	14
618	106	14
619	106	14
620	106	14
621	106	14
613	107	14
614	107	14
615	107	14
616	107	14
617	107	14
618	107	14
619	107	14
620	107	14
621	107	14
622	107	14
623	107	14
624	107	14
612	108	14
613	108	14
614	108	14
615	108	14
616	108	14
617	108	14
618	108	14
619	108	14
620	108	14
621	108	14
622	108	14
623	108	14
624	108	14
625	108	14
605	108	14
604	108	14
615	109	14
616	109	14
617	109	14
618	109	14
619	109	14
620	109	14
621	109	14
622	109	14
623	109	14
624	109	14
603	109	14
613	109	14
614	109	14
605	109	14
606	109	14
607	109	14
608	109	14
604	109	14
622	110	14
624	110	14
610	110	14
609	110	14
608	110	14
607	110	14
606	110	14
605	110	14
604	110	14
603	110	14
621	110	14
620	110	14
619	110	14
618	110	14
617	110	14
616	110	14
615	110	14
623	110	14
604	111	14
609	111	14
608	111	14
607	111	14
606	111	14
623	111	14
622	111	14
621	111	14
620	111	14
619	111	14
618	111	14
617	111	14
602	111	14
603	111	14
605	111	14
610	111	14
621	112	14
622	112	14
623	112	14
620	112	14
604	112	14
602	112	14
603	112	14
608	112	14
605	112	14
606	112	14
607	112	14
609	112	14
622	113	14
602	113	14
603	113	14
604	113	14
605	113	14
606	113	14
607	113	14
608	113	14
609	113	14
601	114	14
602	114	14
603	114	14
604	114	14
605	114	14
606	114	14
607	114	14
608	114	14
609	114	14
601	115	14
602	115	14
603	115	14
604	115	14
605	115	14
606	115	14
607	115	14
608	115	14
600	116	14
601	116	14
602	116	14
603	116	14
604	116	14
605	116	14
606	116	14
607	116	14
608	116	14
600	117	14
601	117	14
602	117	14
603	117	14
604	117	14
605	117	14
606	117	14
607	117	14
608	117	14
599	118	14
600	118	14
601	118	14
602	118	14
603	118	14
604	118	14
605	118	14
606	118	14
607	118	14
600	119	14
601	119	14
602	119	14
603	119	14
604	119	14
605	119	14
606	119	14
607	119	14
604	120	14
605	120	14
606	120	14
607	120	14
603	120	14
606	121	14
266	145	15
267	146	15
266	146	15
265	146	15
264	147	15
263	147	15
265	147	15
266	147	15
267	147	15
261	148	15
262	148	15
263	148	15
264	148	15
265	148	15
266	148	15
267	148	15
268	148	15
260	149	15
261	149	15
262	149	15
263	149	15
264	149	15
265	149	15
266	149	15
267	149	15
268	149	15
269	149	15
258	150	15
259	150	15
261	150	15
262	150	15
269	150	15
268	150	15
267	150	15
266	150	15
265	150	15
264	150	15
263	150	15
260	150	15
257	151	15
256	151	15
258	151	15
259	151	15
260	151	15
261	151	15
262	151	15
263	151	15
264	151	15
265	151	15
266	151	15
267	151	15
268	151	15
269	151	15
270	151	15
280	152	15
256	152	15
257	152	15
258	152	15
259	152	15
260	152	15
261	152	15
262	152	15
263	152	15
264	152	15
265	152	15
266	152	15
267	152	15
268	152	15
269	152	15
255	152	15
266	153	15
265	153	15
264	153	15
263	153	15
262	153	15
261	153	15
260	153	15
259	153	15
258	153	15
257	153	15
256	153	15
255	153	15
254	153	15
279	153	15
280	153	15
281	153	15
267	153	15
268	153	15
279	154	15
282	154	15
281	154	15
255	154	15
256	154	15
257	154	15
258	154	15
259	154	15
260	154	15
266	154	15
265	154	15
264	154	15
263	154	15
262	154	15
261	154	15
280	154	15
256	155	15
257	155	15
258	155	15
259	155	15
260	155	15
261	155	15
262	155	15
264	155	15
263	155	15
280	155	15
281	155	15
282	155	15
255	155	15
263	156	15
262	156	15
261	156	15
283	156	15
282	156	15
281	156	15
260	156	15
259	156	15
258	156	15
257	156	15
256	156	15
257	157	15
260	157	15
259	157	15
258	157	15
283	157	15
282	157	15
281	157	15
261	157	15
282	158	15
257	158	15
258	158	15
259	158	15
284	158	15
283	158	15
284	159	15
285	159	15
258	159	15
283	159	15
284	160	15
285	160	15
283	160	15
284	161	15
285	161	15
286	161	15
286	162	15
287	162	15
285	162	15
285	163	15
286	163	15
287	163	15
287	164	15
288	164	15
286	164	15
288	165	15
289	165	15
287	165	15
287	166	15
288	166	15
289	166	15
289	167	15
290	167	15
288	167	15
290	168	15
289	168	15
290	169	15
291	169	15
289	169	15
290	170	15
291	170	15
292	170	15
292	171	15
291	171	15
291	172	15
292	172	15
293	172	15
293	173	15
294	173	15
292	173	15
293	174	15
